Seal ID	Survival	Tagloss	Sex 	Black Mass	Wean Mass	Brand
11847	00000000001000	UUUUUUUUUU2UUU	1	41	130	B
11848	00000000001000	UUUUUUUUUU2UUU	1	49	111	B
11849	00000000001111	UUUUUUUUUU2111	1	50	143	B
11850	00000000001001	UUUUUUUUUU2UUU	1	53	200	B
11851	00000000001000	UUUUUUUUUU2UUU	0	48	145	B
11852	00000000001000	UUUUUUUUUU2UUU	1	55	103	B
11853	00000000001000	UUUUUUUUUU2UUU	0	36	86	B
11854	00000000001000	UUUUUUUUUU2UUU	1	31	90	B
11855	00000000001111	UUUUUUUUUU2110	0	44	173	B
11856	00000000001000	UUUUUUUUUU2UUU	1	47	150	B
11857	00000000001000	UUUUUUUUUU2UUU	0	50	145	N
11858	00000000001000	UUUUUUUUUU2UUU	0	38		N
11859	00000000001111	UUUUUUUUUU2211	0	41	159	B
11860	00000000001001	UUUUUUUUUU2UU1	0	36	107	B
11861	00000000001111	UUUUUUUUUU2111	1	51	130	B
11862	00000000001111	UUUUUUUUUU2220	1	45	126	B
11866	00000000001000	UUUUUUUUUU2UUU	1	26	58	B
11867	00000000001100	UUUUUUUUUU22UU	1	41	94	B
11868	00000000001000	UUUUUUUUUU2UUU	1	59	196	B
11869	00000000001101	UUUUUUUUUU21U1	1	46	128	B
11870	00000000001000	UUUUUUUUUU2UUU	1	36	100	B
11871	00000000001000	UUUUUUUUUU2UUU	1	37	153	N
11872	00000000001000	UUUUUUUUUU2UUU	1	35		N
11873	00000000001111	UUUUUUUUUU2222	1	30	95	B
11874	00000000001000	UUUUUUUUUU2UUU	1	53	133	N
11875	00000000001000	UUUUUUUUUU2UUU	1	45	112	B
11876	00000000001111	UUUUUUUUUU2222	1	48	167	B
11877	00000000001010	UUUUUUUUUU2U1U	1	34	88	B
11878	00000000001111	UUUUUUUUUU2222	0	33	100	B
11879	00000000001111	UUUUUUUUUU2111	1	50	156	B
11880	00000000001111	UUUUUUUUUU2221	0	42	141	B
11881	00000000001111	UUUUUUUUUU2222	0	47	121	B
11882	00000000001000	UUUUUUUUUU2UUU	1	37	111	B
11883	00000000001111	UUUUUUUUUU222U	0	44	149	B
11884	00000000001010	UUUUUUUUUU2U0U	1	55		B
11885	00000000001101	UUUUUUUUUU21UU	0	45	153	B
11886	00000000001000	UUUUUUUUUU2UUU	1	40	116	B
11887	00000000001100	UUUUUUUUUU20UU	1	54	125	B
11888	00000000001000	UUUUUUUUUU2UUU	0	47	137	N
11889	00000000001000	UUUUUUUUUU2UUU	1	40	51	N
11890	00000000001111	UUUUUUUUUU2220	1	50	145	B
11891	00000000001111	UUUUUUUUUU2222	1	52	172	N
11892	00000000001000	UUUUUUUUUU2UUU	0	32	122	B
11893	00000000001010	UUUUUUUUUU2U0U	0	34	89	B
11894	00000000001111	UUUUUUUUUU2221	0	41	132	B
11895	00000000001000	UUUUUUUUUU2UUU	1	44	138	B
11896	00000000001010	UUUUUUUUUU2U1U	0	50	179	N
11897	00000000001111	UUUUUUUUUU2110	1	47	133	B
11898	00000000001000	UUUUUUUUUU2UUU	1	46	152	B
11899	00000000001000	UUUUUUUUUU2UUU	1	49	123	B
11900	00000000001000	UUUUUUUUUU2UUU	0	44		N
11901	00000000001011	UUUUUUUUUU2U11	0	33	89	B
11902	00000000001011	UUUUUUUUUU2U22	0	45	144	B
11903	00000000001111	UUUUUUUUUU2000	0	33	95	B
11904	00000000001111	UUUUUUUUUU2111	0	35	118	B
11905	00000000001110	UUUUUUUUUU211U	1	45	164	B
11906	00000000001000	UUUUUUUUUU2UUU	1	45	158	B
11907	00000000001000	UUUUUUUUUU2UUU	0	36	55	N
11908	00000000001111	UUUUUUUUUU2222	1	47	155	B
11909	00000000001100	UUUUUUUUUU22UU	0	35	114	B
11910	00000000001111	UUUUUUUUUU2112	0	39	90	B
11911	00000000001100	UUUUUUUUUU21UU	0	35	124	B
11912	00000000001000	UUUUUUUUUU2UUU	0	33	69	B
11913	00000000001000	UUUUUUUUUU2UUU	1	50	160	B
11914	00000000001100	UUUUUUUUUU21UU	0	40	141	B
11915	00000000001000	UUUUUUUUUU2UUU	1	45	127	B
11916	00000000001000	UUUUUUUUUU2UUU	1	38		N
11917	00000000001100	UUUUUUUUUU22UU	0	32	75	B
11918	00000000001000	UUUUUUUUUU2UUU	1	40	112	B
11919	00000000001011	UUUUUUUUUU2U22	1	51	182	B
11920	00000000001110	UUUUUUUUUU221U	0	51	142	B
11921	00000000001111	UUUUUUUUUU2221	1	43	120	B
11922	00000000001100	UUUUUUUUUU22UU	1	44	171	B
11923	00000000001000	UUUUUUUUUU2UUU	0	46	182	B
11924	00000000001111	UUUUUUUUUU2221	0	48	124	B
11925	00000000001000	UUUUUUUUUU2UUU	1	47		N
11926	00000000001111	UUUUUUUUUU2222	1	55	150	B
11927	00000000001111	UUUUUUUUUU2221	0	43	123	B
11928	00000000001111	UUUUUUUUUU2211	0	41	134	B
11929	00000000001000	UUUUUUUUUU2UUU	0	40	105	B
11930	00000000001111	UUUUUUUUUU2222	1	50	132	B
11931	00000000001000	UUUUUUUUUU2UUU	1	45	133	N
11932	00000000001000	UUUUUUUUUU2UUU	0	44	136	B
11933	00000000001000	UUUUUUUUUU2UUU	1	44	129	B
11934	00000000001011	UUUUUUUUUU2U10	0	36	110	B
11935	00000000001000	UUUUUUUUUU2UUU	0	47	128	B
11936	00000000001000	UUUUUUUUUU2UUU	1	45	144	B
11937	00000000001111	UUUUUUUUUU2111	1	54	163	B
11938	00000000001100	UUUUUUUUUU22UU	0	30	94	B
11939	00000000001010	UUUUUUUUUU2U0U	1	52	116	B
11940	00000000001000	UUUUUUUUUU2UUU	1	47	154	B
11941	00000000001100	UUUUUUUUUU22UU	0	43	147	B
11942	00000000001000	UUUUUUUUUU2UUU	0	43	85	B
11943	00000000001111	UUUUUUUUUU2110	0	52	164	B
11944	00000000001000	UUUUUUUUUU2UUU	1	37	92	B
11945	00000000001111	UUUUUUUUUU2111	1	42	133	B
11946	00000000001111	UUUUUUUUUU2220	0	43	106	B
11947	00000000001111	UUUUUUUUUU221U	1	44		B
11948	00000000001100	UUUUUUUUUU20UU	0	40	156	B
11949	00000000001000	UUUUUUUUUU2UUU	0	29	155	N
11950	00000000001000	UUUUUUUUUU2UUU	1	58	125	B
11951	00000000001000	UUUUUUUUUU2UUU	0	38	85	B
11952	00000000001000	UUUUUUUUUU2UUU	1	39	86	B
11953	00000000001110	UUUUUUUUUU222U	1	42	137	B
11954	00000000001000	UUUUUUUUUU2UUU	1	41	73	B
11955	00000000001100	UUUUUUUUUU21UU	0	48	143	B
11956	00000000001000	UUUUUUUUUU2UUU	0	38	108	B
11957	00000000001000	UUUUUUUUUU2UUU	1	39	74	B
11958	00000000001111	UUUUUUUUUU2201	1	51	158	B
11959	00000000001000	UUUUUUUUUU2UUU	1	25		N
11960	00000000001111	UUUUUUUUUU2222	0	39	111	B
11961	00000000001100	UUUUUUUUUU22UU	0	33	90	B
11962	00000000001100	UUUUUUUUUU21UU	1	49	135	B
11963	00000000001000	UUUUUUUUUU2UUU	1	44	125	B
11964	00000000001100	UUUUUUUUUU22UU	1	48	144	B
11965	00000000001000	UUUUUUUUUU2UUU	0	38	82	N
11966	00000000001111	UUUUUUUUUU2110	1	48	170	B
11967	00000000001000	UUUUUUUUUU2UUU	0	25		B
11968	00000000001000	UUUUUUUUUU2UUU	1	52	144	B
11969	00000000001011	UUUUUUUUUU2U11	1	61	195	N
11970	00000000001000	UUUUUUUUUU2UUU	0	41	156	B
11971	00000000001100	UUUUUUUUUU21UU	1	55	142	B
11972	00000000001001	UUUUUUUUUU2UUU	0	41	128	B
11973	00000000001000	UUUUUUUUUU2UUU	0	39	120	B
11974	00000000001011	UUUUUUUUUU2U21	0	39	146	B
11975	00000000001001	UUUUUUUUUU2UUU	0	33	82	B
11976	00000000001000	UUUUUUUUUU2UUU	1	41		N
11977	00000000001000	UUUUUUUUUU2UUU	1	39	93	B
11978	00000000001000	UUUUUUUUUU2UUU	1	33	88	B
11979	00000000001101	UUUUUUUUUU20UU	1	45	109	B
11980	00000000001111	UUUUUUUUUU2221	1	38	114	B
11981	00000000001000	UUUUUUUUUU2UUU	0	43		N
11982	00000000001000	UUUUUUUUUU2UUU	0	39	120	B
11983	00000000001000	UUUUUUUUUU2UUU	0	43	142	N
11984	00000000001000	UUUUUUUUUU2UUU	0	37	112	B
11985	00000000001011	UUUUUUUUUU2U20	1	39	101	B
11986	00000000001000	UUUUUUUUUU2UUU	0	44	137	B
11987	00000000001000	UUUUUUUUUU2UUU	1	60	179	B
11988	00000000001000	UUUUUUUUUU2UUU	0	42	99	N
11989	00000000001000	UUUUUUUUUU2UUU	1	37	98	N
11990	00000000001000	UUUUUUUUUU2UUU	1	42	142	B
11991	00000000001000	UUUUUUUUUU2UUU	0	47	143	N
11992	00000000001000	UUUUUUUUUU2UUU	0	42	80	B
11993	00000000001111	UUUUUUUUUU2211	1	43	107	B
11994	00000000001001	UUUUUUUUUU2UU0	0	39	158	B
11995	00000000001011	UUUUUUUUUU2U10	0	54	134	B
11996	00000000001000	UUUUUUUUUU2UUU	0	46	149	B
11997	00000000001010	UUUUUUUUUU2U1U	1	49	149	B
11998	00000000001000	UUUUUUUUUU2UUU	1	40		N
11999	00000000001011	UUUUUUUUUU2U00	1	48	105	B
12000	00000000001101	UUUUUUUUUU22U1	1	49	150	B
12001	00000000001111	UUUUUUUUUU2222	0	43	119	B
12002	00000000001000	UUUUUUUUUU2UUU	1	38	110	B
12003	00000000001001	UUUUUUUUUU2UUU	0	48	169	B
12004	00000000001011	UUUUUUUUUU2U00	1	41	142	B
12005	00000000001100	UUUUUUUUUU20UU	1	45	129	B
12006	00000000001111	UUUUUUUUUU2111	0	35	79	B
12007	00000000001010	UUUUUUUUUU2U0U	0	35	83	B
12008	00000000001000	UUUUUUUUUU2UUU	1	43	129	N
12009	00000000001000	UUUUUUUUUU2UUU	1	51	163	B
12010	00000000001010	UUUUUUUUUU2U1U	1	59	172	N
12011	00000000001100	UUUUUUUUUU21UU	1	59	150	B
12012	00000000001000	UUUUUUUUUU2UUU	0	38	118	B
12013	00000000001000	UUUUUUUUUU2UUU	1	55		N
12014	00000000001101	UUUUUUUUUU20U0	0	57	157	B
12015	00000000001000	UUUUUUUUUU2UUU	1	46	98	N
12016	00000000001000	UUUUUUUUUU2UUU	1	51	137	B
12017	00000000001110	UUUUUUUUUU211U	0	38	113	B
12018	00000000001100	UUUUUUUUUU21UU	0	51	146	B
12019	00000000001111	UUUUUUUUUU2110	0	46	123	B
12020	00000000001111	UUUUUUUUUU2111	1	47	124	B
12021	00000000001000	UUUUUUUUUU2UUU	0	44	161	B
12022	00000000001000	UUUUUUUUUU2UUU	1	45	75	N
12023	00000000001111	UUUUUUUUUU222U	0	49	121	B
12024	00000000001000	UUUUUUUUUU2UUU	1	49		N
12025	00000000001110	UUUUUUUUUU221U	0	38	90	N
12026	00000000001000	UUUUUUUUUU2UUU	0	43	139	B
12027	00000000001111	UUUUUUUUUU2222	1	46	174	B
12028	00000000001101	UUUUUUUUUU22UU	1	52		B
12029	00000000001011	UUUUUUUUUU2U20	0	30	90	B
12030	00000000001000	UUUUUUUUUU2UUU	1	33	65	B
12031	00000000001100	UUUUUUUUUU21UU	1	46	94	B
12032	00000000001101	UUUUUUUUUU22U0	1	46	135	B
12033	00000000001000	UUUUUUUUUU2UUU	1	52	150	B
12034	00000000001111	UUUUUUUUUU2222	0	45	123	B
12035	00000000001011	UUUUUUUUUU2U11	1	41	103	B
12036	00000000001111	UUUUUUUUUU2110	1	52	148	B
12037	00000000001010	UUUUUUUUUU2U0U	0	40	61	B
12038	00000000001001	UUUUUUUUUU2UUU	1	35	81	B
12039	00000000001110	UUUUUUUUUU210U	0	30	79	B
12040	00000000001111	UUUUUUUUUU2220	1	58	169	B
12041	00000000001101	UUUUUUUUUU22U1	0	44	163	B
12042	00000000001001	UUUUUUUUUU2UUU	1	32	68	N
12043	00000000001111	UUUUUUUUUU2222	1	52	174	B
12044	00000000001011	UUUUUUUUUU2U11	1	45	122	B
12045	00000000001111	UUUUUUUUUU2111	1	40	112	B
12046	00000000001000	UUUUUUUUUU2UUU	0	41	124	B
12047	00000000001000	UUUUUUUUUU2UUU	0	35	97	B
12048	00000000001000	UUUUUUUUUU2UUU	0	41	134	B
12049	00000000001000	UUUUUUUUUU2UUU	0	34	112	N
12050	00000000001111	UUUUUUUUUU2111	0	28	78	B
12051	00000000001111	UUUUUUUUUU2221	1	45	148	B
12052	00000000001000	UUUUUUUUUU2UUU	0	32	84	B
12053	00000000001100	UUUUUUUUUU21UU	0	43	123	B
12054	00000000001000	UUUUUUUUUU2UUU	0	35	130	B
12055	00000000001000	UUUUUUUUUU2UUU	0	37	99	B
12056	00000000001110	UUUUUUUUUU222U	0	42	130	B
12057	00000000001111	UUUUUUUUUU2212	0	44	148	B
12058	00000000001100	UUUUUUUUUU21UU	0	47	122	B
12059	00000000001000	UUUUUUUUUU2UUU	0	43	100	B
12060	00000000001010	UUUUUUUUUU2U1U	1	34	67	B
12061	00000000001000	UUUUUUUUUU2UUU	1	38	97	B
12062	00000000001001	UUUUUUUUUU2UU0	0	37	90	B
12063	00000000001100	UUUUUUUUUU21UU	1	53	142	B
12064	00000000001000	UUUUUUUUUU2UUU	1	50		N
12065	00000000001111	UUUUUUUUUU2222	1	54	153	B
12066	00000000001100	UUUUUUUUUU21UU	1	55	136	N
12067	00000000001000	UUUUUUUUUU2UUU	0	43	109	B
12068	00000000001000	UUUUUUUUUU2UUU	0	34	104	N
12069	00000000001000	UUUUUUUUUU2UUU	1	29	91	B
12070	00000000001011	UUUUUUUUUU2U11	1	50	141	N
12071	00000000001000	UUUUUUUUUU2UUU	1	47	141	B
12072	00000000001000	UUUUUUUUUU2UUU	0	45	114	B
12073	00000000001111	UUUUUUUUUU2222	0	40	132	B
12074	00000000001000	UUUUUUUUUU2UUU	0	52	172	B
12075	00000000001011	UUUUUUUUUU2U10	0	38	98	B
12076	00000000001100	UUUUUUUUUU21UU	0	36	134	B
12077	00000000001000	UUUUUUUUUU2UUU	0	28	88	B
12078	00000000001100	UUUUUUUUUU21UU	0	40	109	N
12079	00000000001011	UUUUUUUUUU2U10	1	47	157	B
12080	00000000001101	UUUUUUUUUU22U0	1	57	196	B
12081	00000000001111	UUUUUUUUUU2110	0	40	127	B
12082	00000000001000	UUUUUUUUUU2UUU	1	35	123	B
12083	00000000001000	UUUUUUUUUU2UUU	0	35		N
12084	00000000001100	UUUUUUUUUU22UU	1	47	139	B
12085	00000000001000	UUUUUUUUUU2UUU	1	40	106	B
12086	00000000001000	UUUUUUUUUU2UUU	0	44	130	B
12087	00000000001000	UUUUUUUUUU2UUU	1	52	176	B
12088	00000000001000	UUUUUUUUUU2UUU	0	35		N
12089	00000000001000	UUUUUUUUUU2UUU	1	35	74	B
12090	00000000001000	UUUUUUUUUU2UUU	1	45	143	B
12091	00000000001000	UUUUUUUUUU2UUU	0	35	50	N
12092	00000000001100	UUUUUUUUUU22UU	0	26	93	B
12093	00000000001000	UUUUUUUUUU2UUU	1	43	133	B
12094	00000000001101	UUUUUUUUUU21U2	1	45	135	B
12095	00000000001111	UUUUUUUUUU2220	1	47	147	B
12096	00000000001111	UUUUUUUUUU2211	1	50	170	B
12097	00000000001010	UUUUUUUUUU2U1U	0	50	174	B
12098	00000000001110	UUUUUUUUUU222U	1	49	157	B
12099	00000000001000	UUUUUUUUUU2UUU	1	41		N
12100	00000000001000	UUUUUUUUUU2UUU	0	42	122	B
12101	00000000001101	UUUUUUUUUU21U2	0	56	180	B
12102	00000000001100	UUUUUUUUUU22UU	1	48	123	B
12103	00000000001001	UUUUUUUUUU2UU0	1	37	88	B
12104	00000000001111	UUUUUUUUUU2221	1	47	150	B
12105	00000000001000	UUUUUUUUUU2UUU	0	35	106	B
12106	00000000001000	UUUUUUUUUU2UUU	0	35	79	N
12107	00000000001000	UUUUUUUUUU2UUU	1	37		N
12108	00000000001000	UUUUUUUUUU2UUU	1	47	130	B
12109	00000000001111	UUUUUUUUUU2221	0	48	145	B
12110	00000000001100	UUUUUUUUUU21UU	1	43	105	B
12112	00000000001000	UUUUUUUUUU2UUU	1	45	112	B
12113	00000000001000	UUUUUUUUUU2UUU	1	48	134	B
12114	00000000001000	UUUUUUUUUU2UUU	0	43	179	B
12115	00000000001000	UUUUUUUUUU2UUU	0	45	141	B
12116	00000000001000	UUUUUUUUUU2UUU	0	42	133	N
12117	00000000001000	UUUUUUUUUU2UUU	0	34	93	B
12118	00000000001111	UUUUUUUUUU222U	0	47	144	B
12119	00000000001011	UUUUUUUUUU2U11	0	45	51	B
12120	00000000001100	UUUUUUUUUU20UU	0	36	107	B
12121	00000000001001	UUUUUUUUUU2UUU	0	32	74	B
12122	00000000001111	UUUUUUUUUU2211	1	36	122	N
12123	00000000001000	UUUUUUUUUU2UUU	1	50	158	N
12124	00000000001010	UUUUUUUUUU2U0U	1	48	118	B
12125	00000000001000	UUUUUUUUUU2UUU	1	30		N
12126	00000000001000	UUUUUUUUUU2UUU	0	32	105	B
12127	00000000001111	UUUUUUUUUU2211	0	42	130	B
12128	00000000001111	UUUUUUUUUU2220	1	44	106	B
12129	00000000001000	UUUUUUUUUU2UUU	0	31	89	B
12130	00000000001001	UUUUUUUUUU2UUU	1	46	132	B
12131	00000000001000	UUUUUUUUUU2UUU	0	35	96	N
12132	00000000001100	UUUUUUUUUU21UU	0	46	161	B
12133	00000000001000	UUUUUUUUUU2UUU	1	40	141	B
12134	00000000001111	UUUUUUUUUU2111	1	45	127	B
12135	00000000001111	UUUUUUUUUU2200	1	45	138	B
12136	00000000001010	UUUUUUUUUU2U0U	1	44	159	B
12137	00000000001111	UUUUUUUUUU211U	1	50	133	B
12138	00000000001000	UUUUUUUUUU2UUU	1	40	91	B
12139	00000000001000	UUUUUUUUUU2UUU	0	43	125	B
12140	00000000001000	UUUUUUUUUU2UUU	0	43	152	B
12141	00000000001010	UUUUUUUUUU2U1U	0	40	105	B
12142	00000000001100	UUUUUUUUUU21UU	0	41	111	B
12143	00000000001111	UUUUUUUUUU2221	0	45	120	B
12144	00000000001111	UUUUUUUUUU2222	1	45	138	B
12145	00000000001111	UUUUUUUUUU2111	1	53	136	B
12146	00000000001000	UUUUUUUUUU2UUU	0	42	131	B
12147	00000000001000	UUUUUUUUUU2UUU	1	35	80	N
12148	00000000001010	UUUUUUUUUU2U1U	1	46	110	B
12149	00000000001100	UUUUUUUUUU21UU	1	34	98	B
12150	00000000001000	UUUUUUUUUU2UUU	1	37		N
12151	00000000001001	UUUUUUUUUU2UUU	0	41	110	B
12152	00000000001011	UUUUUUUUUU2U0U	1	31	87	B
12153	00000000001000	UUUUUUUUUU2UUU	1	45	122	B
12154	00000000001000	UUUUUUUUUU2UUU	0	35	83	B
12155	00000000001001	UUUUUUUUUU2UU2	0	41	149	B
12156	00000000001111	UUUUUUUUUU2222	1	44	134	B
12157	00000000001001	UUUUUUUUUU2UUU	1	44	138	B
12158	00000000001100	UUUUUUUUUU21UU	1	49	104	B
12159	00000000001110	UUUUUUUUUU200U	0	41	129	B
12160	00000000001111	UUUUUUUUUU2221	1	53	135	B
12161	00000000001111	UUUUUUUUUU2220	0	55	148	B
12162	00000000001010	UUUUUUUUUU2U1U	1	50	114	B
12163	00000000001000	UUUUUUUUUU2UUU	0	37	152	B
12164	00000000001111	UUUUUUUUUU222U	1	45	153	B
12165	00000000001000	UUUUUUUUUU2UUU	0	40	159	B
12166	00000000001100	UUUUUUUUUU20UU	1	45	140	B
12167	00000000001100	UUUUUUUUUU22UU	1	48	135	N
12168	00000000001100	UUUUUUUUUU20UU	1	37	120	B
12169	00000000001000	UUUUUUUUUU2UUU	1	40	109	B
12170	00000000001000	UUUUUUUUUU2UUU	1	47	88	B
12171	00000000001000	UUUUUUUUUU2UUU	0	31	90	N
12172	00000000001011	UUUUUUUUUU2U22	1	43	163	B
12173	00000000001111	UUUUUUUUUU2111	1	47	104	B
12174	00000000001000	UUUUUUUUUU2UUU	1	44	105	B
12175	00000000001000	UUUUUUUUUU2UUU	0	32	90	B
12176	00000000001000	UUUUUUUUUU2UUU	1	40	118	B
12177	00000000001000	UUUUUUUUUU2UUU	1	45	164	B
12178	00000000001000	UUUUUUUUUU2UUU	1	46	67	B
12179	00000000001000	UUUUUUUUUU2UUU	1	46	100	B
12180	00000000001001	UUUUUUUUUU2UUU	0	31	105	B
12181	00000000001000	UUUUUUUUUU2UUU	0	37	111	B
12182	00000000001000	UUUUUUUUUU2UUU	1	51	140	B
12183	00000000001100	UUUUUUUUUU20UU	1	45	130	B
12184	00000000001000	UUUUUUUUUU2UUU	1	51	106	B
12186	00000000001001	UUUUUUUUUU2UU0	1	40	70	B
12187	00000000001110	UUUUUUUUUU222U	1	42	125	B
12188	00000000001111	UUUUUUUUUU2111	0	42	117	B
12189	00000000001000	UUUUUUUUUU2UUU	1	48	183	B
12190	00000000001010	UUUUUUUUUU2U2U	0	38	145	B
12191	00000000001100	UUUUUUUUUU21UU	1	42	123	B
12192	00000000001100	UUUUUUUUUU22UU	0	51	171	N
12193	00000000001111	UUUUUUUUUU211U	0	36	103	B
12194	00000000001000	UUUUUUUUUU2UUU	1	50	119	B
12195	00000000001000	UUUUUUUUUU2UUU	1	47	138	B
12196	00000000001000	UUUUUUUUUU2UUU	1	55		B
12197	00000000001111	UUUUUUUUUU2210	1	51	146	B
12198	00000000001000	UUUUUUUUUU2UUU	0	37	113	B
12199	00000000001000	UUUUUUUUUU2UUU	1	52	148	B
12200	00000000001011	UUUUUUUUUU2U0U	1	43	152	B
12201	00000000001000	UUUUUUUUUU2UUU	1	41	105	N
12202	00000000001000	UUUUUUUUUU2UUU	1	40	89	N
12203	00000000001111	UUUUUUUUUU2222	1	44	149	B
12204	00000000001000	UUUUUUUUUU2UUU	0	32	77	N
12205	00000000001000	UUUUUUUUUU2UUU	0	50	176	N
12208	00000000001000	UUUUUUUUUU2UUU	0	37	69	B
12209	00000000001001	UUUUUUUUUU2UU1	0	39	125	N
12210	00000000001000	UUUUUUUUUU2UUU	1	35	94	B
12211	00000000001111	UUUUUUUUUU2110	0	30	93	B
12212	00000000001000	UUUUUUUUUU2UUU	0	31	91	B
12213	00000000001111	UUUUUUUUUU2111	0	41	116	B
12214	00000000001101	UUUUUUUUUU22UU	0	37	116	B
12215	00000000001100	UUUUUUUUUU21UU	1	47	125	B
12216	00000000001000	UUUUUUUUUU2UUU	1	47	141	B
12217	00000000001111	UUUUUUUUUU2001	1	55	176	B
12218	00000000001100	UUUUUUUUUU22UU	0	37	91	B
12219	00000000001111	UUUUUUUUUU2211	1	43	106	B
12220	00000000001111	UUUUUUUUUU2100	1	46	141	B
12221	00000000001000	UUUUUUUUUU2UUU	0	26	66	B
12222	00000000001111	UUUUUUUUUU2212	1	44	156	B
12223	00000000001101	UUUUUUUUUU21U1	0	50	126	N
12224	00000000001110	UUUUUUUUUU222U	1	55	135	B
12225	00000000001111	UUUUUUUUUU2112	1	46	121	B
12226	00000000001111	UUUUUUUUUU2111	1	38	123	B
12227	00000000001000	UUUUUUUUUU2UUU	1	28		N
12228	00000000001111	UUUUUUUUUU2111	1	38	115	B
12229	00000000001000	UUUUUUUUUU2UUU	1	43		B
12230	00000000001100	UUUUUUUUUU20UU	0	38	91	B
12231	00000000001010	UUUUUUUUUU2U0U	0	46	104	B
12232	00000000001000	UUUUUUUUUU2UUU	1	43	156	N
12233	00000000001001	UUUUUUUUUU2UU1	0	35	101	B
12234	00000000001000	UUUUUUUUUU2UUU	0	32	88	B
12235	00000000001101	UUUUUUUUUU21UU	0	43	138	B
12236	00000000001011	UUUUUUUUUU2U21	0	38	114	B
12237	00000000001010	UUUUUUUUUU2UUU	0	51	141	B
12238	00000000001111	UUUUUUUUUU210U	1	42	112	B
12239	00000000001110	UUUUUUUUUU211U	1	45	130	B
12240	00000000001110	UUUUUUUUUU221U	1	38	117	B
12241	00000000001111	UUUUUUUUUU2221	1	40	113	B
12242	00000000001001	UUUUUUUUUU2UU2	0	37		B
12243	00000000001110	UUUUUUUUUU211U	0	37	86	B
12244	00000000001000	UUUUUUUUUU2UUU	0	44	81	B
12245	00000000001100	UUUUUUUUUU22UU	0	34	115	B
12246	00000000001000	UUUUUUUUUU2UUU	0	36	66	B
12247	00000000001010	UUUUUUUUUU2U1U	0	40	119	B
12248	00000000001111	UUUUUUUUUU200U	1	39	105	B
12249	00000000001000	UUUUUUUUUU2UUU	0	37	113	B
12250	00000000001100	UUUUUUUUUU22UU	1	37	107	B
12251	00000000001010	UUUUUUUUUU2U0U	0	42	130	B
12252	00000000001000	UUUUUUUUUU2UUU	0	41	105	B
12253	00000000001111	UUUUUUUUUU2221	1	46	132	B
12254	00000000001000	UUUUUUUUUU2UUU	1	43	140	B
12255	00000000001111	UUUUUUUUUU2222	0	38	135	B
12256	00000000001111	UUUUUUUUUU2222	1	44	167	B
12257	00000000001000	UUUUUUUUUU2UUU	1	34	108	B
12258	00000000001000	UUUUUUUUUU2UUU	1	29	74	B
12259	00000000001100	UUUUUUUUUU22UU	1	40	113	B
12260	00000000001100	UUUUUUUUUU21UU	1	37	98	B
12261	00000000001111	UUUUUUUUUU2222	1	43	136	B
12262	00000000001000	UUUUUUUUUU2UUU	1	39	118	B
12263	00000000001001	UUUUUUUUUU2UUU	1	42	120	N
12264	00000000001000	UUUUUUUUUU2UUU	1	39	78	B
12265	00000000001100	UUUUUUUUUU22UU	0	28	90	B
12266	00000000001100	UUUUUUUUUU20UU	1	42	91	B
12267	00000000001000	UUUUUUUUUU2UUU	0	34	138	B
12268	00000000001000	UUUUUUUUUU2UUU	1	48		B
12269	00000000001000	UUUUUUUUUU2UUU	1	36	82	B
12270	00000000001000	UUUUUUUUUU2UUU	0	33	73	B
12271	00000000001100	UUUUUUUUUU21UU	1	32		N
12272	00000000001110	UUUUUUUUUU221U	1	50	161	B
12273	00000000001000	UUUUUUUUUU2UUU	1	46	136	B
12274	00000000001000	UUUUUUUUUU2UUU	0	32	88	B
12275	00000000001000	UUUUUUUUUU2UUU	1	39	126	B
12276	00000000001111	UUUUUUUUUU2222	1	41	121	B
12277	00000000001000	UUUUUUUUUU2UUU	1	29	58	B
12278	00000000001000	UUUUUUUUUU2UUU	0	40	92	B
12279	00000000001000	UUUUUUUUUU2UUU	0	47		B
12280	00000000001011	UUUUUUUUUU2U22	1	40	113	B
12281	00000000001000	UUUUUUUUUU2UUU	1	35		B
12282	00000000001111	UUUUUUUUUU210U	1	45	112	B
12283	00000000001110	UUUUUUUUUU222U	1	37	125	N
12284	00000000001000	UUUUUUUUUU2UUU	0	39	113	N
12285	00000000001111	UUUUUUUUUU2221	0	42	134	B
12286	00000000001111	UUUUUUUUUU2221	1	47	115	B
12287	00000000001111	UUUUUUUUUU2222	0	35	98	B
12288	00000000001110	UUUUUUUUUU222U	1	42	126	B
12289	00000000001001	UUUUUUUUUU2UUU	1	55	141	B
12290	00000000001011	UUUUUUUUUU2U2U	1	41	150	B
12291	00000000001001	UUUUUUUUUU2UUU	1	38	123	B
12292	00000000001111	UUUUUUUUUU2111	1	31	92	B
12293	00000000001000	UUUUUUUUUU2UUU	0	27		N
12294	00000000001111	UUUUUUUUUU211U	0	42	131	N
12295	00000000001000	UUUUUUUUUU2UUU	0	37	115	N
12296	00000000001011	UUUUUUUUUU2U22	0	44	138	B
12297	00000000001000	UUUUUUUUUU2UUU	1	41	121	N
12298	00000000001110	UUUUUUUUUU220U	0	40	126	B
12299	00000000001110	UUUUUUUUUU221U	1	50	160	B
12300	00000000001011	UUUUUUUUUU2U22	0	44	142	B
12301	00000000001111	UUUUUUUUUU2111	0	39	110	B
